segment_id,segment_index,source_file,sample_rate,channels,start,end,duration,audio_filepath,text,status,reject_reason,transcript
hopdaothanh_00284.wav,284,hopdaothanh.m4a,16000,1,2972.266,2978.934,6.668,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00284.wav,,pending,,
hopdaothanh_00285.wav,285,hopdaothanh.m4a,16000,1,2980.522,2985.878,5.356,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00285.wav,,pending,,
hopdaothanh_00286.wav,286,hopdaothanh.m4a,16000,1,2986.826,2996.566,9.74,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00286.wav,,pending,,
hopdaothanh_00287.wav,287,hopdaothanh.m4a,16000,1,2998.826,3009.686,10.86,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00287.wav,,pending,,
hopdaothanh_00288.wav,288,hopdaothanh.m4a,16000,1,3010.25,3025.206,14.956,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00288.wav,,pending,,
hopdaothanh_00289.wav,289,hopdaothanh.m4a,16000,1,3025.418,3031.702,6.284,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00289.wav,,pending,,
hopdaothanh_00290.wav,290,hopdaothanh.m4a,16000,1,3033.866,3048.726,14.86,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00290.wav,,pending,,
hopdaothanh_00291.wav,291,hopdaothanh.m4a,16000,1,3048.97,3063.062,14.092,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00291.wav,,pending,,
hopdaothanh_00292.wav,292,hopdaothanh.m4a,16000,1,3063.53,3077.878,14.348,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00292.wav,,pending,,
hopdaothanh_00293.wav,293,hopdaothanh.m4a,16000,1,3078.122,3086.122,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00293.wav,,pending,,
hopdaothanh_00294.wav,294,hopdaothanh.m4a,16000,1,3086.122,3094.122,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00294.wav,,pending,,
hopdaothanh_00295.wav,295,hopdaothanh.m4a,16000,1,3094.122,3100.278,6.156,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00295.wav,,pending,,
hopdaothanh_00296.wav,296,hopdaothanh.m4a,16000,1,3100.49,3108.49,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00296.wav,,pending,,
hopdaothanh_00297.wav,297,hopdaothanh.m4a,16000,1,3108.49,3116.49,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00297.wav,,pending,,
hopdaothanh_00298.wav,298,hopdaothanh.m4a,16000,1,3116.49,3124.982,8.492,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00298.wav,,pending,,
hopdaothanh_00299.wav,299,hopdaothanh.m4a,16000,1,3125.61,3133.61,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00299.wav,,pending,,
hopdaothanh_00300.wav,300,hopdaothanh.m4a,16000,1,3133.61,3141.61,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00300.wav,,pending,,
hopdaothanh_00301.wav,301,hopdaothanh.m4a,16000,1,3141.61,3145.91,4.3,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00301.wav,,pending,,
hopdaothanh_00302.wav,302,hopdaothanh.m4a,16000,1,3146.346,3160.342,13.996,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00302.wav,,pending,,
hopdaothanh_00303.wav,303,hopdaothanh.m4a,16000,1,3161.162,3169.162,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00303.wav,,pending,,
hopdaothanh_00304.wav,304,hopdaothanh.m4a,16000,1,3169.162,3177.162,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00304.wav,,pending,,
hopdaothanh_00305.wav,305,hopdaothanh.m4a,16000,1,3177.162,3185.162,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00305.wav,,pending,,
hopdaothanh_00306.wav,306,hopdaothanh.m4a,16000,1,3185.162,3188.726,3.564,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00306.wav,,pending,,
hopdaothanh_00307.wav,307,hopdaothanh.m4a,16000,1,3189.066,3197.066,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00307.wav,,pending,,
hopdaothanh_00308.wav,308,hopdaothanh.m4a,16000,1,3197.066,3205.526,8.46,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00308.wav,,pending,,
hopdaothanh_00309.wav,309,hopdaothanh.m4a,16000,1,3205.866,3213.686,7.82,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00309.wav,,pending,,
hopdaothanh_00310.wav,310,hopdaothanh.m4a,16000,1,3214.218,3222.218,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00310.wav,,pending,,
hopdaothanh_00311.wav,311,hopdaothanh.m4a,16000,1,3222.218,3229.974,7.756,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00311.wav,,pending,,
hopdaothanh_00312.wav,312,hopdaothanh.m4a,16000,1,3230.314,3244.918,14.604,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00312.wav,,pending,,
hopdaothanh_00313.wav,313,hopdaothanh.m4a,16000,1,3245.93,3248.95,3.02,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00313.wav,,pending,,
hopdaothanh_00314.wav,314,hopdaothanh.m4a,16000,1,3249.802,3261.046,11.244,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00314.wav,,pending,,
hopdaothanh_00315.wav,315,hopdaothanh.m4a,16000,1,3261.45,3273.846,12.396,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00315.wav,,pending,,
hopdaothanh_00316.wav,316,hopdaothanh.m4a,16000,1,3274.218,3288.694,14.476,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00316.wav,,pending,,
hopdaothanh_00317.wav,317,hopdaothanh.m4a,16000,1,3289.322,3299.094,9.772,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00317.wav,,pending,,
hopdaothanh_00318.wav,318,hopdaothanh.m4a,16000,1,3299.978,3312.438,12.46,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00318.wav,,pending,,
hopdaothanh_00319.wav,319,hopdaothanh.m4a,16000,1,3312.65,3316.982,4.332,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00319.wav,,pending,,
hopdaothanh_00320.wav,320,hopdaothanh.m4a,16000,1,3320.618,3328.618,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00320.wav,,pending,,
hopdaothanh_00321.wav,321,hopdaothanh.m4a,16000,1,3328.618,3336.95,8.332,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00321.wav,,pending,,
hopdaothanh_00322.wav,322,hopdaothanh.m4a,16000,1,3337.482,3341.142,3.66,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00322.wav,,pending,,
hopdaothanh_00323.wav,323,hopdaothanh.m4a,16000,1,3342.474,3355.798,13.324,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00323.wav,,pending,,
hopdaothanh_00324.wav,324,hopdaothanh.m4a,16000,1,3356.938,3364.938,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00324.wav,,pending,,
hopdaothanh_00325.wav,325,hopdaothanh.m4a,16000,1,3364.938,3373.622,8.684,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00325.wav,,pending,,
hopdaothanh_00326.wav,326,hopdaothanh.m4a,16000,1,3374.09,3383.99,9.9,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00326.wav,,pending,,
hopdaothanh_00327.wav,327,hopdaothanh.m4a,16000,1,3384.778,3394.102,9.324,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00327.wav,,pending,,
hopdaothanh_00328.wav,328,hopdaothanh.m4a,16000,1,3394.73,3402.73,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00328.wav,,pending,,
hopdaothanh_00329.wav,329,hopdaothanh.m4a,16000,1,3402.73,3410.73,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00329.wav,,pending,,
hopdaothanh_00330.wav,330,hopdaothanh.m4a,16000,1,3410.73,3419.99,9.26,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00330.wav,,pending,,
hopdaothanh_00331.wav,331,hopdaothanh.m4a,16000,1,3421.29,3432.822,11.532,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00331.wav,,pending,,
hopdaothanh_00332.wav,332,hopdaothanh.m4a,16000,1,3433.002,3439.958,6.956,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00332.wav,,pending,,
hopdaothanh_00333.wav,333,hopdaothanh.m4a,16000,1,3440.138,3448.138,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00333.wav,,pending,,
hopdaothanh_00334.wav,334,hopdaothanh.m4a,16000,1,3448.138,3456.138,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00334.wav,,pending,,
hopdaothanh_00335.wav,335,hopdaothanh.m4a,16000,1,3456.138,3464.566,8.428,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00335.wav,,pending,,
hopdaothanh_00336.wav,336,hopdaothanh.m4a,16000,1,3469.13,3479.094,9.964,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00336.wav,,pending,,
hopdaothanh_00337.wav,337,hopdaothanh.m4a,16000,1,3479.914,3493.558,13.644,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00337.wav,,pending,,
hopdaothanh_00338.wav,338,hopdaothanh.m4a,16000,1,3494.218,3501.59,7.372,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00338.wav,,pending,,
hopdaothanh_00339.wav,339,hopdaothanh.m4a,16000,1,3502.346,3506.55,4.204,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00339.wav,,pending,,
hopdaothanh_00340.wav,340,hopdaothanh.m4a,16000,1,3507.178,3511.414,4.236,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00340.wav,,pending,,
hopdaothanh_00341.wav,341,hopdaothanh.m4a,16000,1,3511.69,3519.69,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00341.wav,,pending,,
hopdaothanh_00342.wav,342,hopdaothanh.m4a,16000,1,3519.69,3528.534,8.844,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00342.wav,,pending,,
hopdaothanh_00343.wav,343,hopdaothanh.m4a,16000,1,3551.274,3554.742,3.468,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00343.wav,,pending,,
hopdaothanh_00344.wav,344,hopdaothanh.m4a,16000,1,3557.482,3560.982,3.5,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00344.wav,,pending,,
hopdaothanh_00345.wav,345,hopdaothanh.m4a,16000,1,3561.514,3568.022,6.508,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00345.wav,,pending,,
hopdaothanh_00346.wav,346,hopdaothanh.m4a,16000,1,3568.842,3573.462,4.62,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00346.wav,,pending,,
hopdaothanh_00347.wav,347,hopdaothanh.m4a,16000,1,3576.138,3587.574,11.436,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00347.wav,,pending,,
hopdaothanh_00348.wav,348,hopdaothanh.m4a,16000,1,3587.786,3602.614,14.828,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00348.wav,,pending,,
hopdaothanh_00349.wav,349,hopdaothanh.m4a,16000,1,3605.738,3613.738,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00349.wav,,pending,,
hopdaothanh_00350.wav,350,hopdaothanh.m4a,16000,1,3613.738,3621.738,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00350.wav,,pending,,
hopdaothanh_00351.wav,351,hopdaothanh.m4a,16000,1,3621.738,3630.294,8.556,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00351.wav,,pending,,
hopdaothanh_00352.wav,352,hopdaothanh.m4a,16000,1,3631.114,3635.926,4.812,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00352.wav,,pending,,
hopdaothanh_00353.wav,353,hopdaothanh.m4a,16000,1,3636.458,3651.03,14.572,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00353.wav,,pending,,
hopdaothanh_00354.wav,354,hopdaothanh.m4a,16000,1,3651.53,3666.486,14.956,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00354.wav,,pending,,
hopdaothanh_00355.wav,355,hopdaothanh.m4a,16000,1,3666.858,3681.398,14.54,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00355.wav,,pending,,
hopdaothanh_00356.wav,356,hopdaothanh.m4a,16000,1,3681.61,3693.238,11.628,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00356.wav,,pending,,
hopdaothanh_00357.wav,357,hopdaothanh.m4a,16000,1,3693.45,3697.622,4.172,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00357.wav,,pending,,
hopdaothanh_00358.wav,358,hopdaothanh.m4a,16000,1,3697.77,3711.958,14.188,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00358.wav,,pending,,
hopdaothanh_00359.wav,359,hopdaothanh.m4a,16000,1,3712.202,3723.478,11.276,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00359.wav,,pending,,
hopdaothanh_00360.wav,360,hopdaothanh.m4a,16000,1,3724.33,3738.102,13.772,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00360.wav,,pending,,
hopdaothanh_00361.wav,361,hopdaothanh.m4a,16000,1,3738.698,3751.798,13.1,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00361.wav,,pending,,
hopdaothanh_00362.wav,362,hopdaothanh.m4a,16000,1,3752.01,3763.926,11.916,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00362.wav,,pending,,
hopdaothanh_00363.wav,363,hopdaothanh.m4a,16000,1,3764.17,3769.174,5.004,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00363.wav,,pending,,
hopdaothanh_00364.wav,364,hopdaothanh.m4a,16000,1,3769.93,3776.438,6.508,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00364.wav,,pending,,
hopdaothanh_00365.wav,365,hopdaothanh.m4a,16000,1,3779.146,3785.014,5.868,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00365.wav,,pending,,
hopdaothanh_00366.wav,366,hopdaothanh.m4a,16000,1,3786.154,3794.614,8.46,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00366.wav,,pending,,
hopdaothanh_00367.wav,367,hopdaothanh.m4a,16000,1,3796.682,3801.27,4.588,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00367.wav,,pending,,
hopdaothanh_00368.wav,368,hopdaothanh.m4a,16000,1,3801.834,3814.102,12.268,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00368.wav,,pending,,
hopdaothanh_00369.wav,369,hopdaothanh.m4a,16000,1,3816.586,3822.646,6.06,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00369.wav,,pending,,
hopdaothanh_00370.wav,370,hopdaothanh.m4a,16000,1,3823.594,3826.806,3.212,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00370.wav,,pending,,
hopdaothanh_00371.wav,371,hopdaothanh.m4a,16000,1,3827.402,3832.406,5.004,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00371.wav,,pending,,
hopdaothanh_00372.wav,372,hopdaothanh.m4a,16000,1,4092.97,4105.814,12.844,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00372.wav,,pending,,
hopdaothanh_00373.wav,373,hopdaothanh.m4a,16000,1,4107.53,4112.918,5.388,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00373.wav,,pending,,
hopdaothanh_00374.wav,374,hopdaothanh.m4a,16000,1,4113.45,4122.07,8.62,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00374.wav,,pending,,
hopdaothanh_00375.wav,375,hopdaothanh.m4a,16000,1,4124.042,4129.43,5.388,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00375.wav,,pending,,
hopdaothanh_00376.wav,376,hopdaothanh.m4a,16000,1,4251.498,4260.31,8.812,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00376.wav,,pending,,
hopdaothanh_00377.wav,377,hopdaothanh.m4a,16000,1,4261.77,4267.158,5.388,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00377.wav,,pending,,
hopdaothanh_00378.wav,378,hopdaothanh.m4a,16000,1,4268.842,4274.934,6.092,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00378.wav,,pending,,
hopdaothanh_00379.wav,379,hopdaothanh.m4a,16000,1,4276.202,4286.646,10.444,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00379.wav,,pending,,
hopdaothanh_00380.wav,380,hopdaothanh.m4a,16000,1,4287.37,4298.294,10.924,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00380.wav,,pending,,
hopdaothanh_00381.wav,381,hopdaothanh.m4a,16000,1,4299.146,4309.27,10.124,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00381.wav,,pending,,
hopdaothanh_00382.wav,382,hopdaothanh.m4a,16000,1,4309.578,4318.166,8.588,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00382.wav,,pending,,
hopdaothanh_00383.wav,383,hopdaothanh.m4a,16000,1,4318.986,4324.886,5.9,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00383.wav,,pending,,
hopdaothanh_00384.wav,384,hopdaothanh.m4a,16000,1,4325.61,4338.422,12.812,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00384.wav,,pending,,
hopdaothanh_00385.wav,385,hopdaothanh.m4a,16000,1,4338.89,4346.89,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00385.wav,,pending,,
hopdaothanh_00386.wav,386,hopdaothanh.m4a,16000,1,4346.89,4354.89,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00386.wav,,pending,,
hopdaothanh_00387.wav,387,hopdaothanh.m4a,16000,1,4354.89,4362.89,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00387.wav,,pending,,
hopdaothanh_00388.wav,388,hopdaothanh.m4a,16000,1,4362.89,4370.89,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00388.wav,,pending,,
hopdaothanh_00389.wav,389,hopdaothanh.m4a,16000,1,4370.89,4377.654,6.764,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00389.wav,,pending,,
hopdaothanh_00390.wav,390,hopdaothanh.m4a,16000,1,4378.25,4386.25,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00390.wav,,pending,,
hopdaothanh_00391.wav,391,hopdaothanh.m4a,16000,1,4386.25,4394.25,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00391.wav,,pending,,
hopdaothanh_00392.wav,392,hopdaothanh.m4a,16000,1,4394.25,4397.27,3.02,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00392.wav,,pending,,
hopdaothanh_00393.wav,393,hopdaothanh.m4a,16000,1,4397.674,4409.174,11.5,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00393.wav,,pending,,
hopdaothanh_00394.wav,394,hopdaothanh.m4a,16000,1,4409.642,4417.642,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00394.wav,,pending,,
hopdaothanh_00395.wav,395,hopdaothanh.m4a,16000,1,4417.642,4425.654,8.012,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00395.wav,,pending,,
hopdaothanh_00396.wav,396,hopdaothanh.m4a,16000,1,4431.37,4442.39,11.02,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00396.wav,,pending,,
hopdaothanh_00397.wav,397,hopdaothanh.m4a,16000,1,4447.946,4455.946,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00397.wav,,pending,,
hopdaothanh_00398.wav,398,hopdaothanh.m4a,16000,1,4455.946,4463.946,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00398.wav,,pending,,
hopdaothanh_00399.wav,399,hopdaothanh.m4a,16000,1,4463.946,4471.946,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00399.wav,,pending,,
hopdaothanh_00400.wav,400,hopdaothanh.m4a,16000,1,4471.946,4479.946,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00400.wav,,pending,,
hopdaothanh_00401.wav,401,hopdaothanh.m4a,16000,1,4479.946,4487.946,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00401.wav,,pending,,
hopdaothanh_00402.wav,402,hopdaothanh.m4a,16000,1,4487.946,4493.622,5.676,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00402.wav,,pending,,
hopdaothanh_00403.wav,403,hopdaothanh.m4a,16000,1,4493.802,4501.802,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00403.wav,,pending,,
hopdaothanh_00404.wav,404,hopdaothanh.m4a,16000,1,4501.802,4509.802,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00404.wav,,pending,,
hopdaothanh_00405.wav,405,hopdaothanh.m4a,16000,1,4509.802,4515.894,6.092,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00405.wav,,pending,,
hopdaothanh_00406.wav,406,hopdaothanh.m4a,16000,1,4516.106,4520.246,4.14,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00406.wav,,pending,,
hopdaothanh_00407.wav,407,hopdaothanh.m4a,16000,1,4521.994,4532.022,10.028,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00407.wav,,pending,,
hopdaothanh_00408.wav,408,hopdaothanh.m4a,16000,1,4533.034,4539.254,6.22,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00408.wav,,pending,,
hopdaothanh_00409.wav,409,hopdaothanh.m4a,16000,1,4539.85,4549.846,9.996,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00409.wav,,pending,,
hopdaothanh_00410.wav,410,hopdaothanh.m4a,16000,1,4550.154,4555.862,5.708,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00410.wav,,pending,,
hopdaothanh_00411.wav,411,hopdaothanh.m4a,16000,1,4557.002,4569.366,12.364,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00411.wav,,pending,,
hopdaothanh_00412.wav,412,hopdaothanh.m4a,16000,1,4569.898,4576.022,6.124,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00412.wav,,pending,,
hopdaothanh_00413.wav,413,hopdaothanh.m4a,16000,1,4576.682,4580.502,3.82,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00413.wav,,pending,,
hopdaothanh_00414.wav,414,hopdaothanh.m4a,16000,1,4581.066,4586.742,5.676,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00414.wav,,pending,,
hopdaothanh_00415.wav,415,hopdaothanh.m4a,16000,1,4587.498,4597.174,9.676,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00415.wav,,pending,,
hopdaothanh_00416.wav,416,hopdaothanh.m4a,16000,1,4597.738,4603.798,6.06,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00416.wav,,pending,,
hopdaothanh_00417.wav,417,hopdaothanh.m4a,16000,1,4604.618,4616.534,11.916,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00417.wav,,pending,,
hopdaothanh_00418.wav,418,hopdaothanh.m4a,16000,1,4617.034,4625.686,8.652,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00418.wav,,pending,,
hopdaothanh_00419.wav,419,hopdaothanh.m4a,16000,1,4626.57,4637.526,10.956,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00419.wav,,pending,,
hopdaothanh_00420.wav,420,hopdaothanh.m4a,16000,1,4638.09,4643.926,5.836,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00420.wav,,pending,,
hopdaothanh_00421.wav,421,hopdaothanh.m4a,16000,1,4644.458,4653.75,9.292,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00421.wav,,pending,,
hopdaothanh_00422.wav,422,hopdaothanh.m4a,16000,1,4657.258,4670.198,12.94,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00422.wav,,pending,,
hopdaothanh_00423.wav,423,hopdaothanh.m4a,16000,1,4670.826,4680.822,9.996,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00423.wav,,pending,,
hopdaothanh_00424.wav,424,hopdaothanh.m4a,16000,1,4685.258,4694.966,9.708,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00424.wav,,pending,,
hopdaothanh_00425.wav,425,hopdaothanh.m4a,16000,1,4695.242,4703.242,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00425.wav,,pending,,
hopdaothanh_00426.wav,426,hopdaothanh.m4a,16000,1,4703.242,4711.242,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00426.wav,,pending,,
hopdaothanh_00427.wav,427,hopdaothanh.m4a,16000,1,4711.242,4719.242,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00427.wav,,pending,,
hopdaothanh_00428.wav,428,hopdaothanh.m4a,16000,1,4719.242,4722.838,3.596,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00428.wav,,pending,,
hopdaothanh_00429.wav,429,hopdaothanh.m4a,16000,1,4723.402,4728.086,4.684,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00429.wav,,pending,,
hopdaothanh_00430.wav,430,hopdaothanh.m4a,16000,1,4728.362,4736.362,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00430.wav,,pending,,
hopdaothanh_00431.wav,431,hopdaothanh.m4a,16000,1,4736.362,4744.182,7.82,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00431.wav,,pending,,
hopdaothanh_00432.wav,432,hopdaothanh.m4a,16000,1,4744.362,4757.398,13.036,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00432.wav,,pending,,
hopdaothanh_00433.wav,433,hopdaothanh.m4a,16000,1,4757.802,4763.126,5.324,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00433.wav,,pending,,
hopdaothanh_00434.wav,434,hopdaothanh.m4a,16000,1,4763.786,4767.99,4.204,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00434.wav,,pending,,
hopdaothanh_00435.wav,435,hopdaothanh.m4a,16000,1,4768.33,4776.33,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00435.wav,,pending,,
hopdaothanh_00436.wav,436,hopdaothanh.m4a,16000,1,4776.33,4784.33,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00436.wav,,pending,,
